place_id,place_id_original,source_dataset,place_name,description,category_original,sub_category,city,province,price,rating,time_minutes,coordinate,lat,long,category_clean,c1_ticket_price,c2_rating,toilet,parking,food,worship,accessibility,information_center,c4_facility_score,activity_tags,feature_source_note,source_url,user_rating_mean,user_rating_count,user_rating_std,facility_toilet_mentioned,facility_parking_mentioned,facility_food_mentioned,facility_worship_mentioned,facility_accessibility_mentioned,facility_information_center_mentioned
411,411,real_jawa_437,Masjid Muhammad Cheng Hoo,"Masjid Cheng Hoo Surabaya adalah Masjid bernuansa Muslim Tionghoa yang berlokasi di Jalan Gading, Ketabang, Genteng, Surabaya atau 1.000 m utara Gedung Balaikota Surabaya. Masjid ini didirikan atas prakarsa para sespuh, penasehat, pengurus PITI, dan pengurus Yayasan Haji Muhammad Cheng Ho Indonesia Jawa Timur serta tokoh masyarakat Tionghoa di Surabaya. Pembangunan masjid ini diawali dengan peletakkan batu pertama 15 Oktober 2001 bertepatan dengan Isra' Mi'raj Nabi Muhammad SAW. Sedangkan pembangunannya baru dilaksanakan 10 Maret 2002 dan baru diresmikan pada 13 Oktober 2002. Masjid Cheng Ho, atau juga dikenal dengan nama Masjid Muhammad Cheng Ho Surabaya, ialah bangunan masjid yang menyerupai kelenteng (rumah ibadah umat Tri Dharma). Gedung ini terletak di areal komplek gedung serba guna PITI (Pembina Imam Tauhid Islam) Jawa Timur Jalan Gading No.2 (Belakang Taman Makam Pahlawan Kusuma Bangsa), Surabaya. Masjid ini didominasi warna merah, hijau, dan kuning. Ornamennya kental nuansa Tiongkok lama. Pintu masuknya menyerupai bentuk pagoda, terdapat juga relief naga dan patung singa dari lilin dengan lafaz Allah dalam huruf Arab di puncak pagoda. Di sisi kiri bangunan terdapat sebuah beduk sebagai pelengkap bangunan masjid.Selain Surabaya di Palembang juga telah ada masjid serupa dengan nama Masjid Cheng Ho Palembang atau Masjid Al Islam Muhammad Cheng Hoo Sriwijaya Palembang. Nama masjid ini merupakan bentuk penghormatan pada Cheng Ho, Laksamana asal Cina yang beragama Islam. Dalam perjalanannya di kawasan Asia Tenggara, Cheng Ho bukan hanya berdagang dan menjalin persahabatan, juga menyebarkan agama Islam.",Tempat Ibadah,,Surabaya,Jawa Timur,0,4.7,,"{'lat': -7.252275399999999, 'lng': 112.7468796}",-7.2522754,112.7468796,religi,0.0,4.7,False,False,False,True,False,False,0.1666666666666666,religi,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.210526315789474,19.0,1.4749368110164003,0,0,0,1,0,0
412,412,real_jawa_437,Masjid Nasional Al-Akbar,"Masjid Nasional Al Akbar (atau biasa disebut Masjid Agung Surabaya) ialah masjid terbesar kedua di Indonesia yang berlokasi di Kota Surabaya, Jawa Timur setelah Masjid Istiqlal di Jakarta. Posisi masjid ini berada di wilayah Kelurahan Pagesangan, Kecamatan Jambangan, Surabaya dan tepat di samping Jalan Tol Surabaya-Gempol. Ciri yang mudah dilihat adalah kubahnya yang besar didampingi 4 kubah kecil yang berwarna biru. Serta memiliki satu menara yang tingginya 99 meter. Masjid Nasional Al-Akbar Surabaya dibangun sejak tanggal 4 Agustus 1995, atas gagasan Wali Kota Surabaya saat itu, H. Soenarto Soemoprawiro. Pembangunan Masjid ini ditandai dengan peletakan batu pertama oleh Wakil Presiden RI Try Sutrisno. Namun karena krisis moneter pembangunannya dihentikan sementara waktu. Tahun 1999, masjid ini dibangun lagi dan selesai tahun 2001. Pada 10 November 2000, Masjid ini diresmikan oleh Presiden RI KH. Abdurrahman Wahid.",Tempat Ibadah,,Surabaya,Jawa Timur,0,4.9,,"{'lat': -7.336614099999998, 'lng': 112.7151806}",-7.3366141,112.7151806,religi,0.0,4.9,False,False,False,True,False,False,0.1666666666666666,religi,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.3333333333333335,15.0,1.4474937289114918,0,0,0,1,0,0
413,413,real_jawa_437,Museum TNI AL Loka Jala Crana,"Museum Loka Jala Crana berdiri pada tanggal 19 September 1969 oleh Ibu R. Mulyadi, isteri panglima Angkatan Laut Laksamana R. Moeljadi, dengan nama Museum Akabri Laut. Pada tahun 1973, tepatnya pada tanggal 10 Juli 1973, statusnya ditingkatkan menjadi Museum TNI Angkatan Laut. Selanjutnya tanggal 6 Oktober 1979 namanya berubah kembali menjadi Museum TNI Angkatan Laut Loka Jala Crana. Loka jala Crana berarti tempat untuk menyimpan, mengabadikan dan menyajikan peralatan atau sarana yang dipergunakan oleh TNI Angkatan Laut. Di dalam museum ini terdapat beberapa koleksi peralatan pertempuran Angkatan Laut, disamping itu juga satu koleksi berupa planetarium dan astronavigasi. Museum ini menyuguhkan dan menyelamatkan objek benda-benda bersejarah yang pernah dimiliki serta dipakai oleh prajurit-prajurit TNI Angkatan Laut sejak dari zaman revolusi fisik hingga saat ini, di antaranya berupa berbagai jenis meriam kapal perang, pesawat, helikopter, artileri medan, replica KRI Dewaruci. Ada juga benda bersejarah lain seperti meriam kapal ""HRMS De Zeven Provencien“.",Budaya,,Surabaya,Jawa Timur,2000,4.5,,"{'lat': -7.227185, 'lng': 112.718997}",-7.227185,112.718997,budaya,2000.0,4.5,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.04,25.0,1.3686976778431872,0,0,0,0,0,0
414,414,real_jawa_437,Jembatan Merah,"Jembatan Merah merupakan salah satu monumen sejarah di Surabaya, Jawa Timur yang dibiarkan seperti adanya: sebagai jembatan. Jembatan yang menjadi salah satu judul lagu ciptaan Gesang ini, semasa zaman VOC dahulu dinilai penting karena menjadi sarana perhubungan paling vital melewati Kalimas menuju Gedung Karesidenan Surabaya, yang sudah tidak berbekas lagi.\nKawasan Jembatan Merah merupakan daerah perniagaan yang mulai berkembang sebagai akibat dari Perjanjian Paku Buwono II dari Mataram dengan VOC pada 11 November 1743. Dalam perjanjian itu sebagian daerah pantai utara, termasuk Surabaya, diserahkan penguasaannya kepada VOC. Sejak saat itulah Surabaya berada sepenuhnya dalam kekuasaan Belanda. Kini, posisinya sebagai pusat perniagaan terus berlangsung. Di sekitar jembatan terdapat indikator-indikator ekonomi, termasuk salah satunya Plaza Jembatan Merah.\nPerubahan fisiknya terjadi sekitar tahun 1890-an, ketika pagar pembatasnya dengan sungai diubah dari kayu menjadi besi. Kini kondisi jembatan yang menghubungkan Jalan Rajawali dan Jalan Kembang Jepun di sisi utara Surabaya itu, hampir sama persis dengan jembatan lainnya. Pembedanya hanyalah warna merah.",Budaya,,Surabaya,Jawa Timur,0,4.5,30.0,"{'lat': -7.2367447, 'lng': 112.7383009}",-7.2367447,112.7383009,budaya,0.0,4.5,False,False,False,False,False,False,0.0,budaya|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.85,20.0,1.496487114615601,0,0,0,0,0,0
415,415,real_jawa_437,Museum De Javasche Bank,"Museum Bank Indonesia (Bahasa Indonesia: Museum Bank Indonesia) adalah museum bank yang terletak di Surabaya, Indonesia. Secara resmi didirikan oleh Bank Indonesia dan dibuka pada 27 Januari 2012 setelah direstorasi. Museum ini menempati gedung yang dulunya bernama De Javasche Bank, bank sentral Hindia Belanda. Setelah Kemerdekaan Indonesia gedung ini terus berfungsi sebagai kantor cabang Bank Indonesia di Surabaya hingga tahun 1973. Museum tutup pada hari Senin dan hari libur nasional. Tidak ada biaya masuk.",Budaya,,Surabaya,Jawa Timur,5000,4.6,60.0,"{'lat': -7.2353939, 'lng': 112.7367646}",-7.2353939,112.7367646,budaya,5000.0,4.6,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.2941176470588234,17.0,1.3117119482928095,0,0,0,0,0,0
416,416,real_jawa_437,Keraton Surabaya,"Kawasan yang berjuluk Kampung Keraton ini terdiri dari empat gang. Gang ini rata-rata berukuran sempit, lebarnya 2 hingga 3 meter. Saking sempitnya, pengendara sepeda motor terkadang turun dari kendaraan dan harus berjalan kaki. Sementara, panjang jalan sekitar 200 meter. Memang, tak banyak sisa peninggalan Keraton Surabaya ini. Yang tampak kini adalah sisa bangunan peninggalan kolonial Belanda. Kampung Keraton saat ini merupakan salah satu kawasan perdagangan yang sangat ramai di Surabaya, utamanya di Jalan Kramat Gantung. Segala macam kebutuhan rumah tangga dijual di jalan ini.",Budaya,,Surabaya,Jawa Timur,0,4.4,,"{'lat': -7.256755299999998, 'lng': 112.7942203}",-7.2567553,112.7942203,budaya,0.0,4.4,False,False,False,False,False,False,0.0,budaya|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,4.0,28.0,1.2765694770084508,0,0,0,0,0,0
417,417,real_jawa_437,Klenteng Sanggar Agung,"Kelenteng Sanggar Agung atau Klenteng Hong San Tang adalah sebuah klenteng di Kota Surabaya. Alamatnya berada di Jalan Sukolilo Nomor 100, Pantai Ria Kenjeran, Surabaya. Kuil ini, selain menjadi tempat ibadah bagi pemeluk Tridharma, juga menjadi tempat tujuan wisata bagi para wisatawan. Klenteng ini dibuka pada tahun 1999.\nCiri khas dari klenteng ini adalah sebuah patung Kwan Im setinggi 20 meter yang terletak di tepi laut. Klenteng ini dipersembahkan kepada Nan Hai Guan Shi Yin Pu Sa atau Bodhisatwa Kwan Im Laut Selatan. Patung ini dibangun setelah seorang karyawan Sanggar Agung melihat sesosok wanita berjubah putih berjalan di atas air pada saat ia sedang menutup Klenteng di malam hari. Penampakan tersebut dipercaya sebagai penampakan Kwan Im sendiri. Ikon lain dari Sanggar Agung adalah patung Phra Phrom raksasa berlapis emas.",Budaya,,Surabaya,Jawa Timur,10000,4.5,,"{'lat': -7.246944, 'lng': 112.802222}",-7.246944,112.802222,budaya,10000.0,4.5,False,False,False,True,False,False,0.1666666666666666,budaya|religi,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.730769230769231,26.0,1.3433597376039617,0,0,0,1,0,0
418,418,real_jawa_437,Museum Sepuluh Nopember Kota Surabaya,"Museum Sepuluh November Surabaya adalah salah satu museum yang terletak di Kota Surabaya, dibangun pada tahun 1945. Museum ini dibangun dengan tujuan untuk mempelajari dan memperdalam peristiwa Pertempuran Sepuluh November 1945, Museum Sepuluh November beralamat di Jalan Pahlawan, Surabaya.",Budaya,,Surabaya,Jawa Timur,5000,4.7,,"{'lat': -7.245436900000001, 'lng': 112.7378985}",-7.2454369,112.7378985,budaya,5000.0,4.7,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.869565217391304,23.0,1.3247417527437002,0,0,0,0,0,0
419,419,real_jawa_437,Monumen Tugu Pahlawan,"Tugu Pahlawan (bahasa Indonesia: Tugu Pahlawan) adalah sebuah monumen di Surabaya, Indonesia. Itu adalah lambang utama kota yang didedikasikan untuk orang-orang yang tewas dalam Pertempuran Surabaya pada 10 November 1945. Museum 10 November terletak di bawah monumen. Monumen ini memiliki tinggi 41,15 meter dan berbentuk lingga. Dibangun untuk memperingati peristiwa 10 November 1945 di Pertempuran Surabaya. Itu adalah tempat setiap 10 November untuk memperingati peristiwa 1945, ketika banyak pahlawan tewas dalam perang kemerdekaan. Peletakan batu pertama dipimpin oleh Soekarno, Presiden Indonesia pertama, didampingi Walikota Surabaya, Doel Arnowo pada 10 November 1951. Diresmikan setahun kemudian, juga oleh Soekarno, pada 10 November 1952 disaksikan oleh Walikota Surabaya, R. Moestadjab Soemowidigdo. Museum 10 November dibangun untuk menjelaskan makna di balik Tugu Pahlawan. Bangunannya terdiri dari 2 lantai, dengan pameran yang melambangkan semangat perjuangan masyarakat Surabaya. Ada auditorium di lantai satu. Museum ini berisi reproduksi foto-foto dokumenter, dan terdapat diorama yang menyajikan delapan peristiwa yang terjadi sekitar bentrokan 10 November 1945.",Budaya,,Surabaya,Jawa Timur,0,4.7,30.0,"{'lat': -7.246925999999999, 'lng': 112.73781}",-7.246926,112.73781,budaya,0.0,4.7,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.263157894736842,19.0,1.5578512717186197,0,0,0,0,0,0
420,420,real_jawa_437,Surabaya Museum (Gedung Siola),"Saat ini Museum Surabaya Siola menjelma menjadi sebuah destinasi wisata sejarah yang unik dan menarik untuk dikunjungi. Bukan hanya menyuguhkan cerita masa lampau yang ditampilkan dengan berbagai macam bentuk, Museum Surabaya Siola juga menjadi tempat incaran untuk berburu foto. Bagi pengunjung yang ingin mendatangi Museum Surabaya Siola ini maka tidak harus membayar tiket masuk alias gratis. Siapa saja boleh masuk kedalam Museum Surabaya Siola, karena tempat ini terbuka untuk semua kalangan mulai dari anak-anak sampai dewasa. Manjajal Museum Surabaya untuk dijadikan sebagai destinasi wisata akhir pekanmu sepertinya tidak ada salahnya. Selain bisa mempelajari sejarah Kota Pahlawan, kamu pun akan mendapatkan ilmu pengetahuan yang bermanfaat.",Budaya,,Surabaya,Jawa Timur,0,4.5,45.0,"{'lat': -7.256297200000001, 'lng': 112.7379955}",-7.2562972,112.7379955,budaya,0.0,4.5,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.3333333333333335,18.0,1.3284223283101428,0,0,0,0,0,0
421,421,real_jawa_437,Museum Kesehatan Dr. Adhyatma,"Museum Kesehatan Dr. Adhyatma, MPH adalah museum kesehatan yang dirintis Pemerintah indonesia melalui Departemen Kesehatan pada tanggal 16 Desember 2003. Museum Kesehatan Puslitbang Pelayanan dan Tehnologi kesehatan (PUSLITBANG YANTEKKES) diresmikan oleh Menteri Kesehatan pada tanggal 14 September 2004, sehingga diberi nama Museum Kesehatan Dr. Adhyatma, MPH.Museum Kesehatan Dr. Adhyatma, MPH, berlokasi di Jl. Indrapura 17 Surabaya Jawa Timur.",Budaya,,Surabaya,Jawa Timur,10000,4.4,,"{'lat': -7.240327999999999, 'lng': 112.731431}",-7.240328,112.731431,budaya,10000.0,4.4,False,False,False,False,False,False,0.0,budaya|edukasi|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.95,20.0,1.5035046776746235,0,0,0,0,0,0
422,422,real_jawa_437,Monumen Jalesveva Jayamahe,"Monumen Jalesveva Jayamahe atau Monjaya adalah sebuah monumen yang terletak di Kota Surabaya, Jawa Timur. Monumen ini menggambarkan sosok Perwira TNI Angkatan Laut berbusana Pakaian Dinas Upacara (PDU) lengkap dengan pedang kehormatan yang sedang menerawang ke arah laut, serasa siap menantang gelombang dan badai di lautan, begitu pula yang ingin di perlihatkan bahwa angkatan laut Indonesia siap berjaya. Patung tersebut berdiri di atas bangunan dan tingginya mencapai 30,6 meter. Monumen Jalesveva Jayamahe menggambarkan generasi penerus bangsa yang yakin dan optimis untuk mencapai cita-cita bangsa Indonesia.Monumen Jalesveva Jayamahe ini juga sesuai dengan motto angkatan laut Jalesveva Jayamahe yang berarti, Di Laut Kita Berjaya. Monumen ini dibangun pada tahun 1993 oleh Pemimpin Kepala Staf TNI Angkatan Laut Maritim Indonesia yang kemudian dilanjutkan dengan Laksamana TNI Muhamad Arifin dan dirancang oleh I Nyoman Nuarta. Selain sebagai monumen, bangunan ini juga difungsikan sebagai mercusuar bagi kapal-kapal yang ada di laut sekitar.",Budaya,,Surabaya,Jawa Timur,0,4.6,15.0,"{'lat': -7.195474799999999, 'lng': 112.7395206}",-7.1954748,112.7395206,budaya,0.0,4.6,False,False,False,False,False,False,0.0,budaya|sejarah,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.7,20.0,1.3416407864998738,0,0,0,0,0,0
423,423,real_jawa_437,Patung Sura dan Buaya,Patung Sura dan Baya (Jawa: Patung Suro lan Boyo) adalah sebuah patung yang merupakan lambang kota Surabaya. Patung ini berada di depan Kebun Binatang Surabaya. Patung ini terdiri atas dua hewan ini yang menjadi inspirasi nama kota Surabaya: ikan sura (hiu) dan baya (buaya).,Budaya,,Surabaya,Jawa Timur,0,4.6,30.0,"{'lat': -7.296049199999999, 'lng': 112.7387012}",-7.2960492,112.7387012,budaya,0.0,4.6,False,False,False,False,False,False,0.0,budaya,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.25,24.0,1.1131623577819225,0,0,0,0,0,0
424,424,real_jawa_437,Pantai Ria Kenjeran,"Obyek wisata Pantai Ria Kenjeran Surabaya merupakan salah satu destinasi wisata ketika mengujungi kota Surabaya. Pantai ini termasuk salah satu wisata andalan kota Surabaya yang selalu ramai pengunjung. Lokasi Pantai Ria Kenjeran terletak di Kecamatan Kenjeran Timur Surabaya, Propinsi Jawa Timur. Kawasan Pantai Ria Kenjeran ini sudah terkenal dengan berbagai wahana dan tempat rekreasi keluarga khususnya bagi warga Kenjeran. Pantai yang juga mendapatkan julukan sebagai Kenpark ini berdekatan dengan Jembatan Suramadu. Pantai Kenjeran biasanya dimanfaatkan masyarakat sekitar untuk melepas penat dari rutinitas setiap hari. Banyak juga wisatawan yang juga berwisata ke pantai ini. Pantai yang terletak tak begitu jauh dari pusat Kota Surabaya ini juga buka setiap hari selama 24 jam, jadi tidak perlu khawatir jika Anda ingin berkunjung kapan saja. Pantai ini memiliki fasilitas yang cukup lengkap, seperti arena bermain untuk anak yang disebut Kya kya Seaside, ada juga Pagoda Tuan Ti, jembatan kayu dengan gazebo untuk bersantai dan foto. Ada juga waterpark dan area bermain anak di sekitar pantai ini. Juga terdapat persewaan perahu yang dapat dinaiki oleh para pengunjung untuk menikmati keindahan Pantai Ria Kenjeran dari area pesisir laut dengan tarif sekitar Rp 5.000,-.",Bahari,,Surabaya,Jawa Timur,15000,4.2,45.0,"{'lat': -7.250916399999999, 'lng': 112.8009332}",-7.2509164,112.8009332,bahari,15000.0,4.2,False,False,False,False,False,False,0.0,berenang|rekreasi_keluarga,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.0,25.0,1.3228756555322954,0,0,0,0,0,0
425,425,real_jawa_437,Waterpark Kenjeran Surabaya,Waterpark Kenjeran Surabaya merupakan wisata keluarga dengan permainan air dan olahraga renang. Terdapat berbagai wahana menarik bagi keluarga dan anak-anak. Berlokasi tidak jauh dari kawasan wisata pantai kenjeran dan Atlantis Land Kenjeran. Suasana pepohonan di sekitar area kolam renang memberikan kesan yang teduh di kolam. Terdapat bangunan dengan bentuk istana negeri dongeng yang menghiasi. Dengan warna-warni khas buku cerita anak.,Taman Hiburan,,Surabaya,Jawa Timur,35000,4.1,,"{'lat': -7.247796300000002, 'lng': 112.7998235}",-7.2477963,112.7998235,hiburan,35000.0,4.1,False,False,False,False,False,False,0.0,berenang|rekreasi_keluarga,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,3.347826086956522,23.0,1.3687650589349747,0,0,0,0,0,0
426,426,real_jawa_437,Balai Kota Surabaya,"Surabaya sebagai Resort Gemeente (Haminte) secara resmi mulai berdiri pada tanggal 1 April 1906. Sebelumnya Surabaya merupakan bagian dari karesidenan Pemerintah Haminte dijalankan oleh Dewan Haminte yang diketuai oleh asisten residen sebagai Kepala Daerah.\nTahun 1916 diangkat Wali kota Surabaya pertama, A. Meyroos yang bertugas sampai tahun 1921. Baru setelah wali kota yang kedua, G.J. DIJKERMAN, terpilih, rencana membangun gedung Balai Kota diwujudkan.\nGedung utama Balai Kota di Taman Surya di daerah Ketabang itu mulai dibangun pada tahun 1923 dan mulai ditempati pada tahun 1927. Arsiteknya ialah C. Citroen dan pelaksanaannya H.V. Hollandsche Beton Mij. Biaya seluruhnya, termasuk perlengkapan dan lain-lainnya, menghabiskan dana sekitar 1000 gulden.\n\nUkuran gedung utama: panjang 102 m dan lebar 19 m. Konstruksinya terdiri dari tiang-tiang pancang beton bertulang yang ditanam, sedangkan dinding-dindingnya diisi dengan bata dan semen. Atapnya terbuat dari rangka besi dan ditutup dengan sirap, Belakangan atap ini kemudian diganti dengan genteng.\nSetelah Republik Indonesia diproklamirkan, dilantiklah Radjamin Nasution sebagai Wali kota Kota Besar Surabaya. Berdasarkan Penpres 1959 No. 16 maka ditetapkan Wali kota menjadi Kepala Daerah Kota Surabaya. Tahun 1965 Kotapraja Surabaya resmi menjadi Kotamadya.",Budaya,,Surabaya,Jawa Timur,0,4.7,60.0,"{'lat': -7.2592948, 'lng': 112.7470512}",-7.2592948,112.7470512,budaya,0.0,4.7,False,False,False,False,False,False,0.0,budaya,C4 dan activity_tags merupakan heuristik deskripsi; perlu verifikasi,Dataset_Wisata_Gabungan_2337.xlsx,2.9545454545454546,22.0,1.3619759010270172,0,0,0,0,0,0
