Place_Id,Place_Name,Description,Category,Sub_Category,City,Price,Rating,Time_Minutes,Coordinate,Lat,Long,Province,Category_Clean,c1_ticket_price,c2_rating,facility_toilet_mentioned,facility_parking_mentioned,facility_food_mentioned,facility_worship_mentioned,facility_accessibility_mentioned,facility_information_center_mentioned,c4_facility_score,activity_tags
282,Kebun Teh Kayu Aro Tertua,"Kebun Teh Kayu Aro Tertua di Kota Sungai Penuh, Jambi. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Taman Nasional,Kota Sungai Penuh,20000,4.4,120.0,"{'lat': -2.067452, 'lng': 101.373459}",-2.067452,101.373459,Jambi,alam,20000.0,4.4,1,1,1,1,0,1,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga
283,Kompleks Percandian Muaro Jambi,"Kompleks Percandian Muaro Jambi di Kerinci, Jambi. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Situs Sejarah,Kerinci,5000,4.2,60.0,"{'lat': -2.052151, 'lng': 101.539226}",-2.052151,101.539226,Jambi,budaya,5000.0,4.2,1,1,0,0,0,1,0.5,budaya|edukasi|fotografi|sejarah
284,Jembatan Pedestrian Gentala Arasy,"Jembatan Pedestrian Gentala Arasy di Sarolangun, Jambi. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Situs Sejarah,Sarolangun,10000,4.2,60.0,"{'lat': -2.289544, 'lng': 102.615437}",-2.289544,102.615437,Jambi,budaya,10000.0,4.2,1,1,1,0,1,1,0.8333,budaya|edukasi|fotografi|sejarah
285,Museum Siginjai Jambi,"Museum Siginjai Jambi di Merangin, Jambi. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Museum,Merangin,20000,4.2,60.0,"{'lat': -2.215288, 'lng': 102.23302}",-2.215288,102.23302,Jambi,budaya,20000.0,4.2,1,1,1,0,0,1,0.6667,budaya|edukasi|fotografi|sejarah
286,Rumah Batu Olak Kemang,"Rumah Batu Olak Kemang di Batanghari, Jambi. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Situs Sejarah,Batanghari,5000,4.8,60.0,"{'lat': -1.768021, 'lng': 103.138198}",-1.768021,103.138198,Jambi,budaya,5000.0,4.8,1,1,1,1,0,1,0.8333,budaya|edukasi|fotografi|sejarah
287,Desa Adat Lempur Kerinci,"Desa Adat Lempur Kerinci di Tanjung Jabung Timur, Jambi. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Desa Adat,Tanjung Jabung Timur,15000,4.6,90.0,"{'lat': -1.240418, 'lng': 103.830193}",-1.240418,103.830193,Jambi,budaya,15000.0,4.6,1,1,1,1,0,1,0.8333,budaya|edukasi|fotografi|sejarah
288,Makam Orang Kayo Hitam,"Makam Orang Kayo Hitam di Tanjung Jabung Barat, Jambi. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Situs Sejarah,Tanjung Jabung Barat,5000,4.2,60.0,"{'lat': -1.060781, 'lng': 103.328069}",-1.060781,103.328069,Jambi,budaya,5000.0,4.2,1,1,1,1,0,1,0.8333,budaya|edukasi|fotografi|sejarah
289,Desa Wisata Muara Jangga,"Desa Wisata Muara Jangga di Kota Jambi, Jambi. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Desa Adat,Kota Jambi,20000,4.8,120.0,"{'lat': -1.649344, 'lng': 103.586811}",-1.649344,103.586811,Jambi,budaya,20000.0,4.8,1,1,1,1,0,1,0.8333,budaya|edukasi|fotografi|sejarah
290,Taman Rimba Zoo Jambi,"Taman Rimba Zoo Jambi di Kerinci, Jambi. Taman rekreasi modern keluarga yang menghadirkan beragam wahana permainan seru, atraksi air, serta pertunjukan tematik interaktif. Memiliki fasilitas lengkap seperti food court, musala yang nyaman, toilet bersih, dan area parkir luas.",Taman Hiburan,Taman Rekreasi,Kerinci,50000,4.9,180.0,"{'lat': -2.081047, 'lng': 101.463404}",-2.081047,101.463404,Jambi,hiburan,50000.0,4.9,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
291,Kampoeng Radja Jambi,"Kampoeng Radja Jambi di Kerinci, Jambi. Destinasi hiburan terpadu dengan spot swafoto kekinian yang estetik, wahana edukasi anak, dan ruang terbuka hijau yang ramah keluarga. Menjadi tempat favorit untuk berekreasi bersama anak-anak di akhir pekan.",Taman Hiburan,Taman Rekreasi,Kerinci,75000,4.2,150.0,"{'lat': -2.049367, 'lng': 101.514754}",-2.049367,101.514754,Jambi,hiburan,75000.0,4.2,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
292,Taman Wisata Air Kito,"Taman Wisata Air Kito di Merangin, Jambi. Destinasi hiburan terpadu dengan spot swafoto kekinian yang estetik, wahana edukasi anak, dan ruang terbuka hijau yang ramah keluarga. Menjadi tempat favorit untuk berekreasi bersama anak-anak di akhir pekan.",Taman Hiburan,Taman Rekreasi,Merangin,50000,4.8,120.0,"{'lat': -2.288747, 'lng': 102.176573}",-2.288747,102.176573,Jambi,hiburan,50000.0,4.8,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
293,Jambi Paradise,"Jambi Paradise di Tanjung Jabung Barat, Jambi. Kawasan rekreasi bertema dengan wahana pemacu adrenalin, kolam renang bergelombang, serta taman bermain anak yang aman. Dilengkapi staf pengawas keselamatan dan berbagai tenant kuliner lezat.",Taman Hiburan,Taman Rekreasi,Tanjung Jabung Barat,100000,4.7,240.0,"{'lat': -1.127004, 'lng': 103.329238}",-1.127004,103.329238,Jambi,hiburan,100000.0,4.7,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
294,Pasar Angso Duo Jambi,"Pasar Angso Duo Jambi di Kerinci, Jambi. Kawasan pertokoan dan pasar seni yang menyajikan ragam cinderamata unik karya perajin lokal dari berbagai penjuru daerah. Selalu ramai dikunjungi wisatawan yang ingin membawa kenang-kenangan autentik.",Pusat Perbelanjaan,Pasar Tradisional,Kerinci,0,4.3,120.0,"{'lat': -2.112104, 'lng': 101.539078}",-2.112104,101.539078,Jambi,belanja,0.0,4.3,1,1,1,1,1,0,0.8333,belanja|budaya|kuliner
295,Sentra Batik Jambi Sebrang,"Sentra Batik Jambi Sebrang di Tanjung Jabung Barat, Jambi. Kawasan pertokoan dan pasar seni yang menyajikan ragam cinderamata unik karya perajin lokal dari berbagai penjuru daerah. Selalu ramai dikunjungi wisatawan yang ingin membawa kenang-kenangan autentik.",Pusat Perbelanjaan,Sentra Kerajinan,Tanjung Jabung Barat,0,4.7,120.0,"{'lat': -1.105033, 'lng': 103.377094}",-1.105033,103.377094,Jambi,belanja,0.0,4.7,1,1,1,1,1,0,0.8333,belanja|budaya|kuliner
296,Sentra Kopi Arabika Kerinci,"Sentra Kopi Arabika Kerinci di Bungo, Jambi. Sentra kuliner dan suvenir ikonik yang menyediakan aneka buah tangan khas Nusantara berkualitas tinggi. Dilengkapi area parkir kendaraan wisata, gerai anjungan tunai mandiri (ATM), dan mushola.",Pusat Perbelanjaan,Sentra Kerajinan,Bungo,0,4.6,90.0,"{'lat': -1.478116, 'lng': 101.96237}",-1.478116,101.96237,Jambi,belanja,0.0,4.6,1,1,1,0,1,1,0.8333,belanja|budaya|kuliner
297,Sentra Dodol Kentang Siulak,"Sentra Dodol Kentang Siulak di Kota Jambi, Jambi. Kawasan pertokoan dan pasar seni yang menyajikan ragam cinderamata unik karya perajin lokal dari berbagai penjuru daerah. Selalu ramai dikunjungi wisatawan yang ingin membawa kenang-kenangan autentik.",Pusat Perbelanjaan,Sentra Kerajinan,Kota Jambi,0,4.8,60.0,"{'lat': -1.620066, 'lng': 103.587959}",-1.620066,103.587959,Jambi,belanja,0.0,4.8,1,1,1,0,1,0,0.6667,belanja|budaya|kuliner
298,Masjid Agung Al-Falah Seribu Tiang,"Masjid Agung Al-Falah Seribu Tiang di Sarolangun, Jambi. Tempat ibadah cagar budaya dengan ornamen seni pahat antik dan sejarah pendirian yang menginspirasi. Terbuka bagi pengunjung yang ingin berdoa maupun mengagumi keindahan karya arsitektur Nusantara.",Tempat Ibadah,Masjid,Sarolangun,0,4.8,90.0,"{'lat': -2.334119, 'lng': 102.631438}",-2.334119,102.631438,Jambi,religi,0.0,4.8,1,1,0,1,1,0,0.6667,budaya|religi|sejarah
299,Menara Gentala Arasy Jambi,"Menara Gentala Arasy Jambi di Tanjung Jabung Barat, Jambi. Ikon wisata religi yang terkenal dengan kedamaian suasananya, toleransi antarwarga, serta kubah atau menara yang menjulang indah. Menjadi tempat ziarah sekaligus edukasi spiritual bagi masyarakat luas.",Tempat Ibadah,Tempat Ibadah,Tanjung Jabung Barat,0,4.6,60.0,"{'lat': -1.111144, 'lng': 103.317322}",-1.111144,103.317322,Jambi,religi,0.0,4.6,1,1,1,1,1,0,0.8333,budaya|religi|sejarah
300,Masjid Keramat Pulau Tengah Kerinci,"Masjid Keramat Pulau Tengah Kerinci di Tanjung Jabung Barat, Jambi. Bangunan keagamaan bersejarah dengan arsitektur megah dan penuh nilai filosofis spiritual tinggi. Menyediakan sarana ibadah yang bersih dan khusyuk, pelataran yang teduh dan asri, serta toilet wudhu yang terawat.",Tempat Ibadah,Masjid,Tanjung Jabung Barat,0,4.8,45.0,"{'lat': -1.133016, 'lng': 103.344478}",-1.133016,103.344478,Jambi,religi,0.0,4.8,1,1,0,1,1,1,0.8333,budaya|religi|sejarah
301,Pantai Tanjung Carat Banyuasin,"Pantai Tanjung Carat Banyuasin di Kota Palembang, Sumatera Selatan. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Kota Palembang,20000,4.2,180.0,"{'lat': -2.983146, 'lng': 104.779255}",-2.983146,104.779255,Sumatera Selatan,bahari,20000.0,4.2,1,1,1,1,0,0,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
302,Pantai Pasir Payung Sungsang,"Pantai Pasir Payung Sungsang di Kota Lubuklinggau, Sumatera Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kota Lubuklinggau,10000,4.4,240.0,"{'lat': -3.251209, 'lng': 102.899117}",-3.251209,102.899117,Sumatera Selatan,bahari,10000.0,4.4,1,1,1,1,0,0,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
303,Pantai Pulau Kemaro Sungai Musi,"Pantai Pulau Kemaro Sungai Musi di Muara Enim, Sumatera Selatan. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Muara Enim,20000,4.6,240.0,"{'lat': -3.65055, 'lng': 103.748361}",-3.65055,103.748361,Sumatera Selatan,bahari,20000.0,4.6,1,1,1,1,0,0,0.6667,alam|berenang|fotografi|kuliner|pantai|rekreasi_keluarga
304,Pantai Danau Ranau Banding Agung,"Pantai Danau Ranau Banding Agung di Banyuasin, Sumatera Selatan. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Banyuasin,30000,4.9,150.0,"{'lat': -2.903164, 'lng': 104.363027}",-2.903164,104.363027,Sumatera Selatan,bahari,30000.0,4.9,1,1,1,1,0,0,0.6667,alam|berenang|fotografi|kuliner|pantai|rekreasi_keluarga
305,Pantai Pelangi Danau Ranau,"Pantai Pelangi Danau Ranau di Kota Palembang, Sumatera Selatan. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Kota Palembang,25000,4.8,180.0,"{'lat': -2.954994, 'lng': 104.743077}",-2.954994,104.743077,Sumatera Selatan,bahari,25000.0,4.8,1,1,1,1,0,1,0.8333,alam|berenang|fotografi|kuliner|pantai|rekreasi_keluarga
306,Pantai Bidadari Danau Ranau,"Pantai Bidadari Danau Ranau di Lahat, Sumatera Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Lahat,10000,4.6,180.0,"{'lat': -3.754539, 'lng': 103.571238}",-3.754539,103.571238,Sumatera Selatan,bahari,10000.0,4.6,1,1,1,1,1,0,0.8333,alam|berenang|fotografi|kuliner|pantai|rekreasi_keluarga
307,Pantai Supat Barat Muba,"Pantai Supat Barat Muba di Kota Lubuklinggau, Sumatera Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Kota Lubuklinggau,15000,4.6,240.0,"{'lat': -3.298165, 'lng': 102.903866}",-3.298165,102.903866,Sumatera Selatan,bahari,15000.0,4.6,1,1,1,1,1,0,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
308,Pantai Sinjar Musi Banyuasin,"Pantai Sinjar Musi Banyuasin di Banyuasin, Sumatera Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Banyuasin,15000,4.3,150.0,"{'lat': -2.900876, 'lng': 104.406169}",-2.900876,104.406169,Sumatera Selatan,bahari,15000.0,4.3,1,1,1,1,1,0,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
309,Pantai Air Salek,"Pantai Air Salek di OKU Baturaja, Sumatera Selatan. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,OKU Baturaja,30000,4.9,150.0,"{'lat': -4.111891, 'lng': 104.128853}",-4.111891,104.128853,Sumatera Selatan,bahari,30000.0,4.9,1,1,1,1,1,1,1.0,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
310,Pantai Muara Sugihan,"Pantai Muara Sugihan di Kota Lubuklinggau, Sumatera Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Kota Lubuklinggau,20000,4.9,150.0,"{'lat': -3.317767, 'lng': 102.894523}",-3.317767,102.894523,Sumatera Selatan,bahari,20000.0,4.9,1,1,1,1,0,0,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
311,Pantai Sembilang Laut,"Pantai Sembilang Laut di Kota Pagar Alam, Sumatera Selatan. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Kota Pagar Alam,20000,4.3,240.0,"{'lat': -4.044369, 'lng': 103.26055}",-4.044369,103.26055,Sumatera Selatan,bahari,20000.0,4.3,1,1,1,1,0,0,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
312,Pantai Tanjung Menjangan,"Pantai Tanjung Menjangan di Banyuasin, Sumatera Selatan. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Banyuasin,30000,4.8,120.0,"{'lat': -2.882771, 'lng': 104.416931}",-2.882771,104.416931,Sumatera Selatan,bahari,30000.0,4.8,1,1,1,1,1,1,1.0,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
313,Pantai Pasir Putih Sukapindah,"Pantai Pasir Putih Sukapindah di Kota Pagar Alam, Sumatera Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kota Pagar Alam,5000,4.5,180.0,"{'lat': -4.009194, 'lng': 103.299852}",-4.009194,103.299852,Sumatera Selatan,bahari,5000.0,4.5,1,1,1,1,1,0,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
314,Pantai Alur Betung,"Pantai Alur Betung di Kota Pagar Alam, Sumatera Selatan. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Kota Pagar Alam,20000,4.7,240.0,"{'lat': -3.978011, 'lng': 103.280898}",-3.978011,103.280898,Sumatera Selatan,bahari,20000.0,4.7,1,1,1,1,0,0,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
315,Gunung Dempo Pagar Alam,"Gunung Dempo Pagar Alam di Muara Enim, Sumatera Selatan. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Gunung,Muara Enim,35000,4.5,360.0,"{'lat': -3.649146, 'lng': 103.784804}",-3.649146,103.784804,Sumatera Selatan,alam,35000.0,4.5,1,1,1,0,1,1,0.8333,camping|fotografi|gunung|hiking
316,Bukit Serelo Jempol Lahat,"Bukit Serelo Jempol Lahat di Ogan Ilir, Sumatera Selatan. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Perbukitan,Ogan Ilir,10000,4.9,180.0,"{'lat': -3.433263, 'lng': 104.637597}",-3.433263,104.637597,Sumatera Selatan,alam,10000.0,4.9,1,1,1,1,1,0,0.8333,camping|fotografi|gunung|hiking
317,Gunung Patah Sumsel,"Gunung Patah Sumsel di Kota Pagar Alam, Sumatera Selatan. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Gunung,Kota Pagar Alam,20000,4.7,360.0,"{'lat': -3.981446, 'lng': 103.238034}",-3.981446,103.238034,Sumatera Selatan,alam,20000.0,4.7,1,1,1,1,0,0,0.6667,camping|fotografi|gunung|hiking
318,Bukit Siguntang Palembang,"Bukit Siguntang Palembang di Musi Banyuasin, Sumatera Selatan. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Musi Banyuasin,10000,4.6,180.0,"{'lat': -2.86554, 'lng': 103.829496}",-2.86554,103.829496,Sumatera Selatan,alam,10000.0,4.6,1,1,1,0,1,1,0.8333,camping|fotografi|gunung|hiking
319,Bukit Besak Lahat,"Bukit Besak Lahat di Kota Pagar Alam, Sumatera Selatan. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Kota Pagar Alam,50000,4.5,240.0,"{'lat': -4.002529, 'lng': 103.239848}",-4.002529,103.239848,Sumatera Selatan,alam,50000.0,4.5,1,1,1,0,0,1,0.6667,camping|fotografi|gunung|hiking
320,Puncak Rimba Candi,"Puncak Rimba Candi di Muara Enim, Sumatera Selatan. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Perbukitan,Muara Enim,15000,4.4,360.0,"{'lat': -3.671452, 'lng': 103.775704}",-3.671452,103.775704,Sumatera Selatan,alam,15000.0,4.4,1,1,1,0,1,0,0.6667,camping|edukasi|fotografi|gunung|hiking|sejarah
321,Bukit Sulap Lubuklinggau,"Bukit Sulap Lubuklinggau di Kota Palembang, Sumatera Selatan. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Perbukitan,Kota Palembang,50000,4.5,240.0,"{'lat': -2.983524, 'lng': 104.747607}",-2.983524,104.747607,Sumatera Selatan,alam,50000.0,4.5,1,1,1,1,1,0,0.8333,camping|fotografi|gunung|hiking
322,Bukit Gajah Lahat,"Bukit Gajah Lahat di OKU Baturaja, Sumatera Selatan. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,OKU Baturaja,15000,4.7,300.0,"{'lat': -4.16516, 'lng': 104.196458}",-4.16516,104.196458,Sumatera Selatan,alam,15000.0,4.7,1,1,1,1,0,1,0.8333,camping|fotografi|gunung|hiking
323,Puncak Perkebunan Teh Pagar Alam,"Puncak Perkebunan Teh Pagar Alam di Kota Palembang, Sumatera Selatan. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Kota Palembang,35000,4.8,360.0,"{'lat': -2.988683, 'lng': 104.767629}",-2.988683,104.767629,Sumatera Selatan,alam,35000.0,4.8,1,1,1,0,0,0,0.5,camping|fotografi|gunung|hiking
